tri·vi·al·men·te,advérbio,tɾi.vjaw.mˈẽj.tʃi
tri·vo·gal,"nome feminino",tɾi.vo.gˈaw
triz,"nome masculino",tɾˈis
triz,"nome feminino",tɾˈis
tro·ar,verbo,tɾo.ˈa
tro·ar,"nome masculino",tɾo.ˈaɾ
tro·ça,adjetivo,tɾˈɔ.sə
tro·ça,"nome feminino",tɾˈɔ.sə
tro·ca,"nome feminino",tɾˈɔ.kə
tro·ca-tin·tas,"nome masculino","tɾˌɔ.kə.tʃˈĩ.təs ou tɾˌɔ.kə.tʃˈĩ.təs"
tro·ca·da·men·te,advérbio,tɾo.ka.da.mˈẽj.tʃi
tro·ca·di·lhar,verbo,tɾo.ka.dʒi.ʎˈa
tro·ca·di·lho,"nome masculino",tɾo.ka.dʒˈi.ʎʊ
tro·ca·do,adjetivo,tɾo.kˈa.dʊ
tro·ca·do,"nome masculino",tɾo.kˈa.dʊ
tro·çar,verbo,tɾo.sˈa
tro·car,verbo,tɾo.kˈa
tro·car·te,"nome masculino",tɾo.kˈaɾ.tʃi
tro·cis·ta,adjetivo,tɾo.sˈis.tə
tro·cis·ta,"nome masculino",tɾo.sˈis.tə
tro·cis·ta,"nome feminino",tɾo.sˈis.tə
tro·ço,"nome masculino",tɾˈɔ.sʊ
tro·co,"nome masculino",tɾˈo.kʊ
tro·fa,"nome feminino",tɾˈɔ.fə
tro·fen·se,adjetivo,tɾo.fˈẽj.si
tro·fen·se,"nome masculino","tɾo.fˈẽj.si ou tɾo.fˈẽj.si"
tro·féu,"nome masculino",tɾo.fˈɛw
tro·feu,"nome masculino",tɾo.fˈɛw
tró·fi·co,adjetivo,tɾˈɔ.fi.kʊ
tro·fo·blas·to,"nome masculino",tɾo.fo.blˈas.tʊ
tro·glo·di·ta,adjetivo,tɾo.glo.dʒˈi.tə
tro·glo·di·ta,"nome feminino",tɾo.glo.dʒˈi.tə
tro·glo·di·ta,"nome masculino",tɾo.glo.dʒˈi.tə
tro·glo·dí·ti·co,adjetivo,tɾo.glo.dʒˈi.tʃi.kʊ
troi·a,"nome feminino",tɾˈɔj.jə
troi·a·na,"nome feminino",tɾoj.ˈə.nə
troi·a·no,"nome masculino",tɾoj.ˈə.nʊ
troi·a·no,adjetivo,tɾoj.ˈə.nʊ
"troi· ka","nome feminino",tɾˈɔj.kə
tro·la·ró,adjetivo,tɾɔ.la.ɾˈɔ
tro·la·ró,"nome masculino","tɾɔ.la.ɾˈɔ ou tɾɔ.la.ɾˈɔ"
tró·lei,"nome masculino",tɾˈɔ.lej
tro·lei·car·ro,"nome masculino",tɾɔ.lej.kˈa.xʊ
tro·lha,"nome masculino",tɾˈo.ʎə
tro·lha,"nome feminino",tɾˈo.ʎə
trom·ba,"nome feminino",tɾˈõ.bə
trom·bar,verbo,tɾõ.bˈa
trom·be·ta,"nome feminino",tɾõ.bˈe.tə
trom·be·ta,"nome masculino",tɾõ.bˈe.tə
trom·bi·na,"nome feminino",tɾõ.bˈi.nə
trom·bo·ne,"nome masculino",tɾõ.bˈɔ.ni
trom·bo·nis·ta,"nome feminino",tɾõ.bo.nˈis.tə
trom·bo·nis·ta,"nome masculino",tɾõ.bo.nˈis.tə
trom·bo·se,"nome feminino",tɾõ.bˈɔ.zi
trom·bu·do,adjetivo,tɾõ.bˈu.dʊ
trom·bu·do,"nome masculino",tɾõ.bˈu.dʊ
trom·pa,"nome feminino",tɾˈõ.pə
trom·pa,"nome masculino",tɾˈõ.pə
trom·par,verbo,tɾõ.pˈa
trom·pe·ta,"nome masculino",tɾõ.pˈe.tə
trom·pe·ta,"nome feminino",tɾõ.pˈe.tə
trom·pe·te,"nome masculino",tɾõ.pˈɛ.tʃi
trom·pe·te,"nome feminino",tɾõ.pˈɛ.tʃi
trom·pe·tis·ta,"nome feminino",tɾõ.pe.tʃˈis.tə
trom·pe·tis·ta,"nome masculino",tɾõ.pe.tʃˈis.tə
trom·pis·ta,"nome masculino",tɾõ.pˈis.tə
trom·pis·ta,"nome feminino",tɾõ.pˈis.tə
tro·nar,verbo,tɾo.nˈa
tron·car,verbo,tɾõ.kˈa
tron·char,verbo,tɾõ.ʃˈa
tron·cho,adjetivo,tɾˈõ.ʃʊ
tron·cho,"nome masculino",tɾˈõ.ʃʊ
tron·co,adjetivo,tɾˈõ.kʊ
tron·co,"nome masculino",tɾˈõ.kʊ
tro·no,"nome masculino",tɾˈo.nʊ
tron·quei·ra,"nome feminino",tɾõ.kˈej.ɾə
tro·pa,"nome feminino",tɾˈɔ.pə
tro·pa,"nome masculino",tɾˈɔ.pə
tro·pe·ção,"nome masculino",tɾo.pe.sˈə̃w
tro·pe·ção,adjetivo,tɾo.pe.sˈə̃w
tro·pe·çar,verbo,tɾo.pe.sˈa
tro·pe·ço,"nome masculino",tɾo.pˈe.sʊ
tro·pe·ga·men·te,advérbio,tɾo.pe.ga.mˈẽj.tʃi
trô·pe·go,adjetivo,tɾˈo.pe.gʊ
tro·pel,"nome masculino",tɾo.pˈɛw
tro·pe·li·a,"nome feminino",tɾo.pe.lˈi.jə
tro·pi·cal,adjetivo,tɾo.pi.kˈaw
tro·pi·ca·lis·mo,"nome masculino",tɾo.pi.ka.lˈiz.mʊ
tro·pi·ca·lis·ta,"nome masculino",tɾo.pi.ka.lˈis.tə
tro·pi·ca·lis·ta,"nome feminino",tɾo.pi.ka.lˈis.tə
tro·pi·ca·lis·ta,adjetivo,tɾo.pi.ka.lˈis.tə
tro·pi·car,verbo,tɾo.pi.kˈa
tró·pi·co,adjetivo,tɾˈɔ.pi.kʊ
tró·pi·co,"nome masculino",tɾˈɔ.pi.kʊ
tro·pis·mo,"nome masculino",tɾo.pˈiz.mʊ
tro·po,"nome masculino",tɾˈo.pʊ
tro·pos·fe·ra,"nome feminino",tɾo.pos.fˈɛ.ɾə
tro·que,"nome masculino",tɾˈɔ.ki
tro·tar,verbo,tɾo.tˈa
tro·te,"nome masculino",tɾˈɔ.tʃi
tro·til,"nome masculino",tɾo.tʃˈiw
tro·ti·ne·ta,"nome feminino",tɾɔ.tʃi.nˈɛ.tə
tro·ti·ne·te,"nome feminino",tɾɔ.tʃi.nˈɛ.tʃi
trots·kis·mo,"nome masculino",tɾɔts.kˈiz.mʊ
trots·kis·ta,"nome feminino",tɾɔts.kˈis.tə
trots·kis·ta,"nome masculino",tɾɔts.kˈis.tə
trots·kis·ta,adjetivo,tɾɔts.kˈis.tə
trou·xa,"nome feminino",tɾˈo.ʃə
trou·xa,"nome masculino",tɾˈo.ʃə
trou·xa,adjetivo,tɾˈo.ʃə
trou·xe-mou·xe,"nome masculino",tɾˌo.ʃi.mˈo.ʃi
tro·va,"nome feminino",tɾˈɔ.və
tro·va·dor,"nome masculino",tɾo.va.dˈoɾ
tro·va·do·res·co,adjetivo,tɾo.va.do.ɾˈes.kʊ
tro·vão,"nome masculino",tɾo.vˈə̃w
tro·var,verbo,tɾo.vˈa
tro·ve·jan·te,adjetivo,tɾo.ve.ʒˈə̃.tʃi
tro·ve·jar,verbo,tɾo.ve.ʒˈa
tro·ve·jar,"nome masculino",tɾo.ve.ʒˈa
tro·vis·cal,"nome masculino",tɾo.vis.kˈaw
tro·vo·a·da,"nome feminino",tɾo.vo.ˈa.də
tro·vo·ar,verbo,tɾo.vo.ˈa
tru·ão,"nome masculino",tɾu.ˈə̃w
tru·ca,"nome feminino",tɾˈu.kə
tru·ca·da,"nome feminino",tɾu.kˈa.də
tru·ca·gem,"nome feminino",tɾu.kˈa.ʒeɲ
tru·car,verbo,tɾu.kˈa
tru·ci·da·ção,"nome feminino",tɾu.si.da.sˈə̃w
tru·ci·da·do,adjetivo,tɾu.si.dˈa.dʊ
tru·ci·dar,verbo,tɾu.si.dˈa
tru·co,"nome masculino",tɾˈu.kʊ
"tru·cu·lên·ci· a","nome feminino",tɾu.ku.lˈẽj.sjə
tru·cu·len·ta·men·te,advérbio,tɾu.ku.lẽ.ta.mˈẽj.tʃi
tru·cu·len·to,adjetivo,tɾu.ku.lˈẽj.tʊ
tru·fa,"nome feminino",tɾˈu.fə
tru·far,verbo,tɾu.fˈa
tru·ís·mo,"nome masculino",tɾwˈiz.mʊ
trun·ca·do,adjetivo,tɾũ.kˈa.dʊ
trun·car,verbo,tɾũ.kˈa
trun·fa,"nome feminino",tɾˈũ.fə
trun·far,verbo,tɾũ.fˈa
trun·fo,"nome masculino",tɾˈũ.fʊ
tru·par,verbo,tɾu.pˈa
tru·pe,"nome feminino",tɾˈu.pi
tru·que,"nome masculino",tɾˈu.ki
trust,"nome masculino",
tru·ta,"nome feminino",tɾˈu.tə
tru·ti·cul·tu·ra,"nome feminino",tɾu.tʃi.kuw.tˈu.ɾə
truz,"nome masculino",tɾˈus
truz,interjeição,tɾˈus
truz-truz,interjeição,tɾˌus.tɾˈus
truz-truz,"nome masculino",tɾˌus.tɾˈus
tsé-tsé,"nome feminino",tsˌɛ.tsˈɛ
tson·ga,"nome masculino","tsˈõ.gə ou tsˈõ.gə"
tson·ga,adjetivo,tsˈõ.gə
tsu·na·mi,"nome masculino",tsu.na.mˈi
tu,pronome,tˈu
tu·a,"nome feminino",tˈu.ə
tu·a·re·gue,"nome masculino",twa.ɾˈɛ.gi
tu·a·re·gue,"nome feminino",twa.ɾˈɛ.gi
tu·a·re·gue,adjetivo,twa.ɾˈɛ.gi
tu·ba,"nome feminino",tˈu.bə
tu·ba·gem,"nome feminino",tu.bˈa.ʒeɲ
tu·ba·rão,"nome masculino",tu.ba.ɾˈə̃w
tu·ber·cu·li·na,"nome feminino",tu.beɾ.ku.lˈi.nə
tu·bér·cu·lo,"nome masculino",tu.bˈɛɾ.ku.lʊ
tu·ber·cu·lo·sa,"nome feminino",tu.beɾ.ku.lˈɔ.zə
tu·ber·cu·lo·se,"nome feminino",tu.beɾ.ku.lˈɔ.zi
tu·ber·cu·lo·so,adjetivo,tu.beɾ.ku.lˈo.zʊ
tu·ber·cu·lo·so,"nome masculino",tu.beɾ.ku.lˈo.zʊ
tu·be·ro·sa,"nome feminino",tu.be.ɾˈɔ.zə
tu·be·ro·so,adjetivo,tu.be.ɾˈo.zʊ
tu·bis·ta,"nome masculino",tu.bˈis.tə
tu·bis·ta,"nome feminino",tu.bˈis.tə
tu·bo,"nome masculino",tˈu.bʊ
tu·bu·lar,adjetivo,tu.bu.lˈaɾ
tu·ca,"nome feminino",tˈu.kə
tu·ca·nar,verbo,tu.ka.nˈa
tu·ca·no,"nome masculino",tu.kˈə.nʊ
tu·ca·no,"nome feminino",tu.kˈə.nʊ
tu·ca·no,adjetivo,tu.kˈə.nʊ
tu·do,pronome,tˈu.dʊ
tu·do-na·da,"nome masculino",tˌu.dʊ.nˈa.də
tu·fão,"nome masculino",tu.fˈə̃w
tu·far,verbo,tu.fˈa
tu·fo,"nome masculino",tˈu.fʊ
tu·ga,"nome feminino",tˈu.gə
tu·ga,"nome masculino",tˈu.gə
tu·gir,verbo,tu.ʒˈi
"tu· grik","nome masculino",
"tu·gú·ri· o","nome masculino",tu.gˈu.ɾjʊ
tui·a,"nome feminino",twˈi.ə
tu·le,"nome masculino",tˈu.li
tu·lha,"nome feminino",tˈu.ʎə
"tú·li· o","nome masculino",tˈu.ljʊ
tú·li·pa,"nome feminino",tˈu.li.pə
tu·li·pa,"nome feminino",tu.lˈi.pə
tum,interjeição,tˈũ
tum·ba,"nome masculino",tˈũ.bə
tum·ba,"nome feminino",tˈũ.bə
tum·ba,interjeição,tˈũ.bə
tum·bar,verbo,tũ.bˈa
tu·me·fac·ção,"nome feminino",tu.me.fa.kə.sˈə̃w
tu·me·fac·to,adjetivo,tu.me.fˈa.kə.tʊ
tu·mor,"nome masculino",tu.mˈoɾ
tu·mo·ral,adjetivo,tu.mo.ɾˈaw
tu·mu·lar,adjetivo,tu.mu.lˈaɾ
tu·mu·lar,verbo,tu.mu.lˈa
"tu·mu·lá·ri· o",adjetivo,tu.mu.lˈa.ɾjʊ
tú·mu·lo,"nome masculino",tˈu.mu.lʊ
tu·mul·to,"nome masculino",tu.mˈuw.tʊ
tu·mul·tu·ar,verbo,tu.muw.twˈa
tu·mul·tu·o·sa·men·te,advérbio,tu.muw.tu.o.za.mˈẽj.tʃi
tu·mul·tu·o·so,adjetivo,tu.muw.tu.ˈo.zʊ
tu·na,"nome feminino","tˈu.nə ou tˈu.nə"
tu·nan·te,"nome feminino",tu.nˈə̃.tʃi
tu·nan·te,"nome masculino",tu.nˈə̃.tʃi
tu·nan·te,adjetivo,tu.nˈə̃.tʃi
tu·nar,verbo,tu.nˈa
tun·da,"nome feminino",tˈũ.də
tun·dar,verbo,tũ.dˈa
tun·dra,"nome feminino",tˈũ.dɾə
tú·nel,"nome masculino",tˈu.new
tu·ne·la·do·ra,"nome feminino",tu.ne.la.dˈo.ɾə
tun·ga,"nome feminino",tˈũ.gə
"tungs·té·ni· o","nome masculino",tũŋgs.tˈɛ.njʊ
tú·ni·ca,"nome feminino",tˈu.ni.kə
tu·ni·si·a·no,"nome masculino",tu.ni.zjˈə.nʊ
tu·ni·si·a·no,adjetivo,tu.ni.zjˈə.nʊ
tu·ni·si·na,"nome feminino",tu.ni.zˈi.nə
tu·ni·si·no,adjetivo,tu.ni.zˈi.nʊ
tu·ni·si·no,"nome masculino",tu.ni.zˈi.nʊ
tu·no,adjetivo,tˈu.nʊ
tu·no,"nome masculino",tˈu.nʊ
tu·pi,adjetivo,tu.pˈi
tu·pi,"nome feminino",tu.pˈi
tu·pi,"nome masculino",tu.pˈi
tu·pi-gua·ra·ni,adjetivo,tu.pˌi.gwa.ɾa.nˈi
tu·pi-gua·ra·ni,"nome masculino",tu.pˌi.gwa.ɾa.nˈi
tu·pi-gua·ra·ni,"nome feminino",tu.pˌi.gwa.ɾa.nˈi
tu·pi·nam·bá,"nome feminino",tu.pi.nə̃.bˈa
tu·pi·nam·bá,"nome masculino",tu.pi.nə̃.bˈa
tu·pir,verbo,tu.pˈi
"tup· pe· rwa· re","nome masculino",
tur·ba,"nome feminino",tˈuɾ.bə
tur·ba·ção,"nome feminino",tuɾ.ba.sˈə̃w
tur·ba·mul·ta,"nome feminino",tuɾ.ba.mˈuw.tə
tur·ban·te,"nome masculino",tuɾ.bˈə̃.tʃi
tur·bar,verbo,tuɾ.bˈa
tur·bi·lhão,"nome masculino",tuɾ.bi.ʎˈə̃w
tur·bi·na,"nome feminino",tuɾ.bˈi.nə
tur·bi·na·do,adjetivo,tuɾ.bi.nˈa.dʊ
tur·bo,"nome masculino",tˈuɾ.bʊ
tur·bo,adjetivo,tˈuɾ.bʊ
tur·bo·com·pres·sor,"nome masculino",tuɾ.bo.kõ.pɾe.sˈoɾ
"tur·bu·lên·ci· a","nome feminino",tuɾ.bu.lˈẽj.sjə
tur·bu·len·ta,"nome feminino",tuɾ.bu.lˈẽj.tə
tur·bu·len·ta·men·te,advérbio,tuɾ.bu.lẽ.ta.mˈẽj.tʃi
tur·bu·len·to,"nome masculino",tuɾ.bu.lˈẽj.tʊ
tur·bu·len·to,adjetivo,tuɾ.bu.lˈẽj.tʊ
tur·ca,"nome feminino",tˈuɾ.kə
tur·ca·men·te,advérbio,tuɾ.ka.mˈẽj.tʃi
tur·co,adjetivo,tˈuɾ.kʊ
tur·co,"nome masculino",tˈuɾ.kʊ
tur·có·fo·no,adjetivo,tuɾ.kˈɔ.fo.nʊ
tur·co·ma·no,adjetivo,tuɾ.ko.mˈə.nʊ
tur·co·ma·no,"nome masculino",tuɾ.ko.mˈə.nʊ
tur·fa,"nome feminino",tˈuɾ.fə
tur·fei·ra,"nome feminino",tuɾ.fˈej.ɾə
tur·gi·da·men·te,advérbio,tuɾ.ʒi.da.mˈẽj.tʃi
túr·gi·do,adjetivo,tˈuɾ.ʒi.dʊ
tu·rí·bu·lo,"nome masculino",tu.ɾˈi.bu.lʊ
tu·ri·nês,adjetivo,tu.ɾi.nˈes
tu·ri·nês,"nome masculino",tu.ɾi.nˈes
tu·ri·no,adjetivo,tu.ɾˈi.nʊ
tu·ris·mo,"nome masculino",tu.ɾˈiz.mʊ
tu·ris·ta,"nome masculino",tu.ɾˈis.tə
tu·ris·ta,"nome feminino",tu.ɾˈis.tə
tu·ris·ti·ca·men·te,advérbio,tu.ɾis.tʃi.ka.mˈẽj.tʃi
tu·rís·ti·co,adjetivo,tu.ɾˈis.tʃi.kʊ
tur·ma,"nome feminino",tˈuɾ.mə
tur·no,"nome masculino",tˈur.nʊ
"tur· no· ver","nome masculino",
"tur·pi·ló·qui· o","nome masculino",tuɾ.pi.lˈɔ.kjʊ
tur·quês,"nome feminino",tuɾ.kˈes
tur·que·sa,"nome masculino",tuɾ.kˈe.zə
tur·que·sa,adjetivo,tuɾ.kˈe.zə
tur·que·sa,"nome feminino",tuɾ.kˈe.zə
tur·ra,"nome masculino",tˈu.xə
tur·ra,"nome feminino",tˈu.xə
tur·rar,verbo,tu.xˈa
tur·va·ção,"nome feminino",tuɾ.va.sˈə̃w
tur·va·men·te,advérbio,tuɾ.va.mˈẽj.tʃi
tur·var,verbo,tuɾ.vˈa
tur·vo,"nome masculino",tˈuɾ.vʊ
tur·vo,adjetivo,tˈuɾ.vʊ
tu·ta-e-mei·a,"nome feminino",tˌu.tə.i.mˈej.jə
tu·ta·no,"nome masculino",tu.tˈə.nʊ
tu·te·la,"nome feminino",tu.tˈɛ.lə
tu·te·la·da,"nome feminino",tu.te.lˈa.də
tu·te·la·do,adjetivo,tu.te.lˈa.dʊ
tu·te·la·do,"nome masculino",tu.te.lˈa.dʊ
tu·te·lar,verbo,tu.te.lˈa
tu·te·lar,adjetivo,tu.te.lˈaɾ
tu·tor,"nome masculino",tu.tˈoɾ
tu·to·ra,"nome feminino",tu.tˈo.ɾə
tu·to·rar,verbo,tu.to.ɾˈa
tu·to·ri·a,"nome feminino",tu.to.ɾˈi.jə
tu·to·ri·al,"nome masculino",tu.to.ɾjˈaw
tu·to·ri·al,adjetivo,tu.to.ɾjˈaw
tut·si,adjetivo,tu.ti.sˈi
tut·si,"nome masculino",tu.ti.sˈi
tut·si,"nome feminino",tu.ti.sˈi
"tut· ti","nome masculino",
tu·tu,"nome masculino",tu.tˈu
tweed,"nome masculino",
twist,"nome masculino",
